supplier,vnr,ean,name,default_qty,unit,note
Danól,260253,,"Pez Pick&Mix box 1,83kg",,,
Danól,830105,,Rolo 36x52gr,,,
Danól,820103,,Smarties rúlla 24 x 38 gr,,,
Danól,820126,,Smarties stór rúlla 20x130 gr,,,
Danól,250641,,Smint Dós Peppermint 12x35g,,,
Danól,250645,,Smint Dós Strawberry 12x35gr,,,
Danól,250646,,Smint 2HC Peppermint 12x35gr,,,
Danól,220950,,Haribo Stardust Hlauppoki,,,
Danól,220776,,Haribo Click Mix Sour 16x120gr,,,
Danól,220933,,Haribo Tropi Frutti 18x120gr,,,
Danól,220938,,Haribo Stjerne mix +1 súr 16x120gr,,,
Danól,220943,,Haribo Stjernemix 42x120gr,,,
Danól,220945,,Haribo Ferskner 16x120gr,,,
Danól,220948,,Haribo Sykurpúðar BBQ 16x120gr,,,
Danól,583400,,Victory Brenni 24x36gr,,,
Danól,250200,,Chupa Chups Best of 10stk,,,
Danól,250201,,Chupa Chups Fruit 10stk,,,
Danól,250002,,Chupa Chups best of 100stk,,,
Danól,100100,,Odense Kransamassi XL 1kg,,,Stóreldhús
Danól,591616,,Dan Cake Marsipanrúlluterta,,,Stóreldhús
Danól,591617,,Dan Cake Hindberjarúlluterta,,,Stóreldhús
Danól,150106,,MC sweet potato 6*1.13 kg (glærir pokar),,,Stóreldhús
Danól,900701,,Posarúllur thermal 80*80mm 20 rúllur,,,Stóreldhús
Danól,591420,,Mantinga hvítlauksbrauð,,,Stóreldhús
Danól,940838,,Pizzastykki Margarita 120g,,,Stóreldhús
Danól,940840,,Pizzastykki Salami,,,Stóreldhús
Danól,337001,,Merrild AFH Aroma Malað kaffi 16x500gr,,,Stóreldhús
